"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr8"	51480256	51644365	0.096058820736455	173	0.0653128732138408	0.591156536745094	3504	0.166166379753738	2	2	0	-6.79781076020954
"chr8"	51644440	52064970	0.0815935367178082	166	0.0656953018926243	0.625744245601364	8748	0.145554332483243	2	2	0	-6.74643382285493
"chr8"	52131677	52616840	0.0933522302616869	124	0.0432977723319153	0.613880509799452	10027	0.132463287896073	2	2	0	-6.83451994540168
"chr8"	52621415	52994137	0.0782114201366838	284	0.0360013110670536	0.640602892373254	7894	0.162361959973343	2	2	0	-6.73531307668429
"chr8"	52994200	53208794	0.0908371555411905	174	0.0395333587331938	0.601015386884083	4557	0.158281840615582	2	2	0	-6.80534683778611
"chr8"	53209080	53465704	0.0790217036264651	347	0.0314692514667296	0.668145000642421	5573	0.187168309344303	2	2	0	-6.73823225042225
"chr8"	53468923	53469046	0.342187307032503	11	0.0703624383266578	0.880010464942789	13	0.166737549029636	6	4	2	-6.73437803054339
"chr8"	53482002	53574722	0.0775687099446879	163	0.0326711933853796	0.589565971204245	2073	0.192014644439534	2	2	0	-6.74930296378099
"chr8"	53576221	53614388	0.0910755298714934	47	0.0841650563283421	0.635822247688998	812	0.172736614800123	2	2	0	-6.74361790969063
"chr8"	53615423	53669955	0.0716618923901162	79	0.0363739815917737	0.603154135241205	1193	0.190379636703114	2	2	0	-6.76884291622482
"chr8"	53676330	54257618	0.073676837315397	202	0.035283033718082	0.652641017180108	11989	0.144194846196922	2	2	0	-6.75361208346842
"chr8"	54258119	54527476	0.0806142878634983	346	0.041266834598318	0.617403665089938	5888	0.181182215206159	2	2	0	-6.74381470850985
"chr8"	54527770	54722276	0.0716983321878958	225	0.0329396622509453	0.640829789835613	4166	0.174433758282078	2	2	0	-6.77128188233331
"chr8"	54725331	55129269	0.457288736891561	393	0.0350487777597761	1.14041609187506	8613	0.201355538115304	4	2	2	-6.76978653459367
"chr8"	55131036	55272666	0.0814557265409429	144	0.0339978338985032	0.637724264046612	3034	0.175237315719441	2	2	0	-6.73467772066774
"chr8"	55272758	55361114	0.0890504632370779	48	0.0669588499651277	0.618860290599496	1843	0.139672491745461	2	2	0	-6.74926391147022
"chr8"	55361943	55418199	0.075393414732924	46	0.0264437147222015	0.653362646287784	1188	0.167823493403736	2	2	0	-6.75134591858421
"chr8"	55422343	55928260	0.080433125464091	190	0.0358424862511345	0.62873514113516	10520	0.13899183251003	2	2	0	-6.74573887525965
"chr8"	55928388	56289129	0.0774237426341916	239	0.0318618059344153	0.660560642129412	7587	0.164971923771575	2	2	0	-6.7404729389458
"chr8"	56293068	56401636	0.0824349952049314	115	0.0394673961938059	0.609162299507055	2312	0.167551800267006	2	2	0	-6.74364425149239
"chr8"	56402425	56860943	0.083111530316056	395	0.0374718600323994	0.63069084117831	9754	0.164320013137487	2	2	0	-6.74364823496819
"chr8"	56863556	57203805	0.0884773620090446	213	0.0354990377515034	0.594822972219389	4080	0.168664652762236	2	2	0	-6.81701082263615
"chr8"	57203810	57204266	0.340757095952901	21	0.105007890859959	0.62627262604624	30	0.216376441341973	6	4	2	-6.73941024104403
"chr8"	57204329	57214928	0.129623545445469	64	0.0727815823554196	0.389244826831198	259	0.202065356083271	1	1	0	-6.74105614753875
"chr8"	57214952	57215463	0.380558126578934	43	0.117669290877033	0.474791633243641	56	0.165225713385164	8	5	3	-6.76050804593507
"chr8"	57215498	57769403	0.0834988285309016	412	0.0324384918270532	0.594788586415153	11631	0.150285629709524	2	2	0	-6.84176074028979
"chr8"	57771631	58158631	0.0768373468510277	306	0.0374045426002774	0.634757917712105	8184	0.159486591249496	2	2	0	-6.74056937807764
"chr8"	58159831	58259165	0.0846332127437322	183	0.0333462813379969	0.594406652254836	2212	0.199279957800964	2	2	0	-6.75526592684206
"chr8"	58259185	58292758	0.0687804155591286	52	0.0280514502519353	0.658349194281642	738	0.192997473578271	2	2	0	-6.82776658384357
"chr8"	58293780	58527266	0.0869932297619668	274	0.0351444731607046	0.616152904236143	5049	0.176276671762498	2	2	0	-6.76728217954367
"chr8"	58528265	58817500	0.0756323939818699	277	0.0348306623240543	0.663652097170208	6170	0.196565701987899	2	2	0	-6.74543146201885
"chr8"	58820819	67477900	0.459009411367416	5051	0.0378429497488595	1.18057406470873	180836	0.211919139335851	4	2	2	-6.77445528607218
"chr8"	67478200	67543077	0.074100832464945	57	0.0319608842227613	0.656710717132306	1365	0.158437940727431	2	2	0	-6.7537943112776
"chr8"	67543701	67566729	0.0848516301301224	39	0.0310453501378578	0.59841496620883	517	0.19389680503158	2	2	0	-6.74983872188062
"chr8"	67567642	67634295	0.0793765045852712	41	0.037123179925821	0.661235178569708	1393	0.167255281131295	2	2	0	-6.73389532009945
"chr8"	67657769	67934991	0.0880934012691396	145	0.0533423304192776	0.620374646809319	5824	0.151162073587758	2	2	0	-6.75946036940802
"chr8"	67935224	68261822	0.0739447720238703	232	0.0349542639351602	0.647313571122535	6914	0.160516198908129	2	2	0	-6.75101761975107
"chr8"	68263305	68562799	0.103959039316082	131	0.0554338178557723	0.631335798134614	6197	0.151549674696328	2	2	0	-6.84761766734969
"chr8"	68576276	68895708	0.0798049199785979	209	0.0491965629232338	0.657658378732568	6723	0.163039099378828	2	2	0	-6.73502617089637
"chr8"	68906599	69139261	0.36594167473696	228	0.101277626569535	0.10537878776993	3322	0.0362105419772876	0	0	0	-7.15471959330783
"chr8"	69139953	69257913	0.108135263043509	181	0.083545533509752	0.617403107781559	2586	0.194628433625055	2	2	0	-6.80433883580736
"chr8"	69257929	69700457	0.0798828881572425	278	0.0363614986633571	0.61984683307182	9297	0.160132706760653	2	2	0	-6.75177943331222
"chr8"	69700713	70139786	0.0751788174956965	380	0.0363012533625912	0.649150877167745	9379	0.172516074098964	2	2	0	-6.74373121366795
"chr8"	70141887	70273592	0.0792956842324851	88	0.0300870124415727	0.646409252179244	2794	0.162848243465112	2	2	0	-6.73336479005946
"chr8"	70274408	70685756	0.0799071576223764	118	0.0484840066313564	0.659505318769541	8522	0.147167600875811	2	2	0	-6.73732048139711
"chr8"	70685776	85644026	0.457945759282849	10265	0.0374684874138804	1.15615221919661	314108	0.215783369738601	4	2	2	-6.91777561719989
"chr8"	85644034	85828694	0.324387393171228	65	0.0942433735683229	0.675658440636703	977	0.368489265476278	3	2	1	-6.86009695006638
"chr8"	85829462	101232033	0.458680717443249	9662	0.0378141826386353	1.17837918039492	322450	0.214686005961438	4	2	2	-6.78432859420729
"chr8"	101284788	102032611	0.081370319514675	149	0.054027840301662	0.660180634642114	15357	0.133835319899273	2	2	0	-6.74384913716659
"chr8"	102034908	103023546	0.0874877119021246	618	0.0553600837349697	0.656393866648459	20870	0.158669689513177	2	2	0	-6.74904129626311
"chr8"	103024491	103130302	0.069908339640428	119	0.0290107048201242	0.67959343724521	2289	0.188509572711212	2	2	0	-6.80920279971076
"chr8"	103130882	104339239	0.0837131593865207	1373	0.0391349433528926	0.632935620156284	26077	0.181816149916259	2	2	0	-6.74873547028155
"chr8"	104355802	104453971	0.0787506010960935	96	0.0344931327388562	0.664461008088348	2102	0.177872461470557	2	2	0	-6.73516961631605
"chr8"	104456236	104704152	0.0839877458410773	240	0.0530050349901745	0.625408875407946	5302	0.174067296460269	2	2	0	-6.74197798134026
"chr8"	104704324	104916853	0.0773628210714705	70	0.039430584759711	0.63120614658768	4376	0.142218010397711	2	2	0	-6.73949044429271
"chr8"	104944615	143661621	0.457768878732012	32995	0.0399222656766811	1.17422467043113	817459	0.212571139926602	4	2	2	-6.84777811539282
"chr8"	143661789	143669587	0.306490624624969	39	0.0959090746868483	1.13023780893392	197	0.419419963547307	7	5	2	-6.74791610152932
"chr8"	143669728	145075681	0.442638630710223	934	0.0645619206693112	1.2437168608272	26008	0.215100238503158	4	2	2	-6.77591510417612
"chr9"	10869	117371	0.151274733137365	188	0.139768942825441	0.781763012037757	2015	0.274529289857697	2	2	0	-6.91539640491279
"chr9"	118449	425395	0.0977058253813159	396	0.0623606822645051	0.599138515773063	6424	0.187749963902373	2	2	0	-6.811476944913
"chr9"	432081	1306646	0.0826486066278091	1054	0.0443247262154912	0.634719866526015	18931	0.177657624905049	2	2	0	-6.74109597391564
"chr9"	1306855	1555835	0.0858500722575824	188	0.0346405694558327	0.612589224490903	5234	0.155216419878765	2	2	0	-6.76834936285211
"chr9"	1556487	1792277	0.074022476903589	453	0.0306141029580767	0.664564276649099	5253	0.207838809175805	2	2	0	-6.75825308933549
"chr9"	1792528	2188850	0.0849741769683648	415	0.0448617219831755	0.605425481353089	8468	0.170764800782069	2	2	0	-6.77585674956096
"chr9"	2190296	2693722	0.0764023223029601	737	0.0322536244710067	0.639839235765674	11014	0.189732497238005	2	2	0	-6.74149859635471
"chr9"	2694050	2851381	0.103275960010041	115	0.0535683770007339	0.610277175894954	3329	0.155423727670919	2	2	0	-6.85736655426796
"chr9"	2854963	2934299	0.0720199322108116	119	0.0351635748691553	0.656768634353593	1745	0.190252823898949	2	2	0	-6.76411989828123
"chr9"	2935580	2998820	0.0831315957877644	96	0.0351042557523988	0.588907546493977	1393	0.178408852275534	2	2	0	-6.74825815245297
"chr9"	2999985	3080031	0.0912166031926557	113	0.0869473126496222	0.650441264138093	1733	0.185776442000197	2	2	0	-6.74303206807626
"chr9"	3080970	3636290	0.0861972566782395	685	0.0454298638749248	0.626180257761448	11993	0.183848162384487	2	2	0	-6.7545147429885
"chr9"	3636957	4712644	0.0753692977655432	1668	0.0344468321165192	0.647311397865952	23684	0.202764296724592	2	2	0	-6.74388679183483
"chr9"	4713950	4714182	0.354583930205007	12	0.0786971563923527	0.525450317943854	16	0.117318352500081	3	2	1	-6.73682440103788
"chr9"	4715302	5274648	0.0800060022448424	477	0.0406553478674047	0.657276064247639	11873	0.172658538519004	2	2	0	-6.73591747851175
"chr9"	5275005	6170162	0.0763189644392427	879	0.0396140706369109	0.669434781803932	19056	0.183147667469389	2	2	0	-6.75705420499813
"chr9"	6172296	6377554	0.0817639648281662	77	0.0375070556133006	0.644808380013903	4268	0.142965321731794	2	2	0	-6.73440755951593
"chr9"	6378943	6379182	0.356419886838933	10	0.0854767674738451	0.739621353788761	14	0.265427428462508	3	2	1	-6.73472189679217
"chr9"	6384078	6649110	0.0720870849401234	215	0.0261378170744438	0.675541503818936	5637	0.186371293035013	2	2	0	-6.79621810577002
"chr9"	6653359	6800132	0.0892563943911891	172	0.0329634001176156	0.626017847916212	3177	0.174915167139226	2	2	0	-6.78299579815194
"chr9"	6800802	7092119	0.0755510249871103	335	0.0376991697774977	0.658654053530257	6277	0.18449566108502	2	2	0	-6.74307881841046
"chr9"	7092759	7164502	0.0816494923860268	113	0.0327842162579964	0.600950386455235	1592	0.187312146505251	2	2	0	-6.74117187289213
"chr9"	7176323	7286501	0.0730219928948068	118	0.0293010877741537	0.66288104624043	2350	0.214541386120541	2	2	0	-6.76778144199133
"chr9"	7286599	7331295	0.0805890413467787	110	0.0310668640467849	0.595398554088741	1034	0.219894646571582	2	2	0	-6.73704633450843
"chr9"	7331504	8101949	0.0772330045822829	915	0.0336941571001938	0.627775772048569	16630	0.180114544630506	2	2	0	-6.74980215621449
"chr9"	8102884	8439754	0.0880512677063882	225	0.0464346806115005	0.601877448597864	7075	0.150529301895817	2	2	0	-6.79691789824525
"chr9"	8441023	8921652	0.0803933696000322	298	0.0390314089508153	0.620114581047001	10098	0.15311903589762	2	2	0	-6.75489311065203
"chr9"	8922000	9891633	0.081504874910906	1081	0.0365773174819892	0.595386735788604	17681	0.177472829445974	2	2	0	-6.85828842823237
"chr9"	9894730	10147610	0.0849808710266099	211	0.0617346298497133	0.626088778793936	5330	0.16878797272119	2	2	0	-6.74257650706655
"chr9"	10148146	13666121	0.0833371701395856	2139	0.0513266012977525	0.634352547434635	73666	0.159653143202818	2	2	0	-6.76681618151978
"chr9"	13666890	13797052	0.0792303351959162	223	0.0316235060646653	0.610547952502987	2875	0.194662257444813	2	2	0	-6.74025034465693
"chr9"	13798336	14032024	0.0764966400921095	374	0.0357503446934992	0.674245057214374	5154	0.208226773210382	2	2	0	-6.74437039321457
"chr9"	14032812	14487858	0.0754109007294097	417	0.037039412431	0.65807125855012	9726	0.216599713743086	2	2	0	-6.74397441597097
"chr9"	14491639	15366793	0.388425364207438	812	0.0867657146066296	0.106245417111865	13988	0.0313402549661646	0	0	0	-7.36831066627552
"chr9"	15367470	15408831	0.0702299594099684	110	0.0307538113750975	0.699919960738102	964	0.23312705971397	2	2	0	-6.79588618023333
"chr9"	15410536	15636262	0.0901285512301022	296	0.0387276108239104	0.609241618468378	4928	0.174172353177654	2	2	0	-6.78970827770125
"chr9"	15638473	16012564	0.0748104487778968	576	0.0318860027424844	0.665542472323737	8194	0.201491882469473	2	2	0	-6.7534065555036
"chr9"	16013074	16127888	0.0863134588919171	110	0.031052632282031	0.596056193786303	2449	0.155460860553274	2	2	0	-6.77667696178921
"chr9"	16129632	16391503	0.0787578822614432	325	0.0325882869792678	0.630374880322029	5683	0.172827866193463	2	2	0	-6.73740000910994
"chr9"	16394942	16453684	0.0789172564392371	91	0.0313245876657585	0.572363389595139	1298	0.180442383626731	2	2	0	-6.74990384738616
"chr9"	16467860	16724057	0.0810325082559989	139	0.0381650447286632	0.635175049136174	5363	0.151655684957842	2	2	0	-6.73567337427421
"chr9"	16726121	16917674	0.0879607698986485	249	0.0681605345205167	0.604569776972966	4208	0.178263420482624	2	2	0	-6.75765843941931
"chr9"	16918198	17512372	0.0813368250218142	396	0.0445995356274808	0.631986039670566	12488	0.162741418399592	2	2	0	-6.74081140692115
"chr9"	17512416	17607556	0.08799215456893	145	0.0495291885380871	0.605134794980128	2080	0.191511144391177	2	2	0	-6.75549356772617
"chr9"	17608786	17750888	0.0778891191768286	214	0.0306459644149385	0.658983515871621	3114	0.19643380015363	2	2	0	-6.73665498275508
"chr9"	17751474	17917963	0.0902178386499014	216	0.0482962996319546	0.608252232432455	3542	0.177727489831502	2	2	0	-6.77167377012468
"chr9"	17918273	17986623	0.0665477410228599	154	0.0333539234853497	0.683031917167569	1550	0.220405163942002	2	2	0	-6.83165312814002
"chr9"	17987028	18114762	0.0878760199504321	171	0.0382747764713511	0.596413629691393	2767	0.177675810510018	2	2	0	-6.77423958515547
"chr9"	18115936	19205998	0.0748649495492766	1173	0.0377392024617392	0.666271969755844	23493	0.184002767004484	2	2	0	-6.76103407672167
"chr9"	19206495	19321852	0.0790106930436311	144	0.0330984901838068	0.644302183013323	2513	0.185422026939273	2	2	0	-6.73360241721391
"chr9"	19322933	20656939	0.0754101541476464	859	0.0450233959935225	0.668704089614021	28033	0.166268061147997	2	2	0	-6.771126856054
"chr9"	20657029	20925500	0.0716003548331027	248	0.0308214786541481	0.689550027421428	5704	0.184858860361971	2	2	0	-6.79653891684622
"chr9"	20928324	21167466	0.0823577682716334	280	0.0384075350430079	0.655506570822548	5183	0.19190813476561	2	2	0	-6.73597129147818
"chr9"	21167619	21470998	0.0747796335854631	449	0.0388454074209097	0.686249489557166	6627	0.203094617209786	2	2	0	-6.7592725768463
"chr9"	21471500	21618045	0.0850513869237809	167	0.0448946718818533	0.659239749509429	3155	0.183274055928435	2	2	0	-6.74154515325712
"chr9"	21619715	21721616	0.0705455919209729	146	0.0327293455694985	0.710264424282062	2235	0.219738448533799	2	2	0	-6.7938006260587
"chr9"	21721940	21961867	0.0855375812008224	114	0.0391936145225829	0.643963752389134	5015	0.150660485931872	2	2	0	-6.74508527800237
"chr9"	21966222	22645655	0.384574896809977	557	0.0898241609318654	0.108187149138264	10370	0.030900855754482	0	0	0	-7.77617612972849
"chr9"	22652042	22724166	0.0702279186596764	67	0.0279226495070803	0.674708480619711	1523	0.193640203111151	2	2	0	-6.80776426739611
"chr9"	22727957	23154692	0.0774195399590698	373	0.0359503039823619	0.635940087895397	9062	0.184738762533087	2	2	0	-6.73829454237145
"chr9"	23155778	24000246	0.385776786889222	443	0.0927626023309153	0.105152405669661	12121	0.0291163011916123	0	0	0	-7.15517902048526
"chr9"	24029231	25366778	0.0823838127339627	1053	0.0426960311277669	0.640638849610234	25753	0.173207532146294	2	2	0	-6.7373648458114
"chr9"	25370607	28793889	0.0795836441823102	2555	0.0422842480311235	0.627273382469724	72335	0.162748801961783	2	2	0	-6.80530816410301
"chr9"	28794228	29008738	0.0847648543544493	283	0.0480606320083958	0.5976445990268	4660	0.181174596660663	2	2	0	-6.76333450454754
"chr9"	29009335	29518848	0.0808801761437537	502	0.0337382543561392	0.634372116347667	10857	0.176132972254657	2	2	0	-6.73715815617699
"chr9"	29519398	29584729	0.0820946284504731	207	0.0326705932863443	0.574713213310577	1549	0.220478725711726	2	2	0	-6.74672990808592
"chr9"	29584893	29884287	0.0826918704227737	354	0.0370895969513476	0.631704735363017	6467	0.183630393521625	2	2	0	-6.73915726458405
"chr9"	29884580	30203059	0.0883610891298026	220	0.0333944844850526	0.597242407153255	6717	0.156259127521349	2	2	0	-6.8197398161951
"chr9"	30204639	30404352	0.0747988595217219	242	0.0325915205488612	0.638898252326693	4322	0.181116395152685	2	2	0	-6.74885896599043
"chr9"	30409105	30682959	0.0843789109339685	56	0.0399066443056825	0.615118697393583	5627	0.138820447085543	2	2	0	-6.76169659136894
"chr9"	30689631	30689933	0.391003330606948	10	0.0547454716544361	0.797926317457687	16	0.121833150934656	13	8	5	-6.76367624240357
"chr9"	30700048	30903144	0.0814772658583941	101	0.0351544850877122	0.620489167364116	4231	0.155102072956228	2	2	0	-6.74282464493344
"chr9"	30906124	31003000	0.087832734144179	135	0.0420912588796543	0.604940866237567	2122	0.181364166273804	2	2	0	-6.76161857106756
"chr9"	31003072	31717418	0.0747449640381909	679	0.0303608570597725	0.664036353115741	15209	0.179605623071775	2	2	0	-6.76013105812797
"chr9"	31719069	31828798	0.0753084757391557	127	0.0321311289689438	0.650912193079917	2373	0.180519529734665	2	2	0	-6.74590325988373
"chr9"	31828802	33514391	0.0821792956705439	964	0.0590256074212743	0.671851678975796	35336	0.164711139935194	2	2	0	-6.78706625368627
"chr9"	33522495	33523966	0.352852897744779	27	0.10092670325637	0.932258591728113	59	0.253971846877619	3	2	1	-6.7330746096446
"chr9"	33524036	33618499	0.0837454735661661	164	0.045686421829773	0.670289093278106	2095	0.212450952718051	2	2	0	-6.73864139975243
"chr9"	33619948	33792267	0.0699746409175686	191	0.0321276465210843	0.706167301741425	3691	0.19141183251701	2	2	0	-6.81261319678702
