Hugo_Symbol	100-PM-064_LCM3
MIR1284	0.2214
AC097634.2	0.2214
FOXP1-IT1	0.2214
AC097634.3	0.2214
AC097634.1	0.2214
EIF4E3	0.2214
GPR27	0.2214
PROK2	0.2214
AC096970.1	0.2214
RN7SL271P	0.2214
LINC00877	0.2214
UBE2Q2P9	0.2214
AC105265.2	0.2214
AC105265.3	0.2214
AC105265.1	0.2214
CCDC137P	0.2214
LINC00870	0.2214
AC112219.2	0.2214
AC112219.1	0.2214
AC134508.2	0.2214
AC134508.1	0.2214
RYBP	0.2214
AC104435.2	0.2214
RNU1-62P	0.2214
AC104435.1	0.2214
RNA5SP136	0.2214
AC097369.2	0.2214
SHQ1	0.2214
AC134050.1	0.2214
PSMD12P	0.2214
LAPTM4BP2	0.2214
GXYLT2	0.2214
AC114876.1	0.2214
FTH1P23	0.2214
PPP4R2	0.2214
RNU7-19P	0.2214
EBLN2	0.2214
RNU6-557P	0.2214
RNU2-64P	0.2214
CCDC75P1	0.2214
RNU6-1270P	0.2214
PDZRN3	0.2214
RNU7-119P	0.2214
PDZRN3-AS1	0.2214
AC117489.1	0.2214
AC108725.1	0.2214
LINC02005	-0.7228
AC119038.1	-0.7003
LINC02047	-0.7003
AC016930.1	0.1695
AKR1B1P2	0.1695
CNTN3	0.1695
NIPA2P2	0.1695
RN7SL294P	0.1695
MIR4444-2	0.1695
AC117481.1	0.1695
HNRNPA3P6	0.1695
MYLKP1	0.1695
OR7E66P	0.1695
OR7E22P	0.1695
OR7E55P	0.1695
AC139453.2	0.1695
LSP1P2	0.1695
AC139453.1	0.1695
ALG1L6P	0.1695
FAM86DP	0.1695
LINC02018	0.1362
ENPP7P2	0.1362
SNRPCP10	0.1362
AC133041.1	0.1362
RPS3AP15	0.1362
AC108724.1	0.1362
OR7E121P	0.1362
UNC93B3	0.1362
RPL23AP49	0.1362
AC108724.2	0.1362
CLUHP10	0.1362
MIR1324	0.1362
AGGF1P3	0.1362
RARRES2P1	0.1362
FRG2C	0.1362
DUX4L26	0.1362
LINC00960	0.1362
ZNF717	0.1362
MIR4273	0.1362
ROBO2	0.1362
AC126467.1	0.1362
AC026877.1	0.1362
RNU6-386P	0.1362
VDAC1P7	0.1362
AC133040.1	0.1362
RNU6-217P	0.188
LINC02077	0.188
AC117462.1	0.188
RN7SL647P	0.188
RN7SKP61	0.188
AC108752.1	0.188
MRPS17P3	0.188
ROBO1	0.188
AC055731.1	0.188
RN7SL751P	0.188
AC117461.1	0.188
MIR3923	0.188
HMGB1P38	0.188
OSBPL9P1	0.188
HNRNPA3P8	0.188
AC108740.1	0.188
AC108690.1	0.188
AC068756.1	0.188
LINC02050	0.188
LINC02027	0.188
AC099542.2	0.188
AC099542.1	0.188
AC107302.2	0.188
AC107302.1	0.188
GBE1	0.188
RNU2-28P	0.188
SETP6	0.188
AC017015.1	0.188
AC017015.2	0.188
AC129807.1	0.188
LINC02008	0.188
RPL7AP23	0.188
CYP51A1P1	0.188
AC023503.1	0.188
AC092825.1	0.188
SRRM1P2	0.188
AC117464.1	0.188
LINC00971	0.188
AC117482.1	0.188
LINC02025	0.188
AC132660.2	0.188
CADM2	0.188
MIR5688	0.188
CADM2-AS2	0.188
CADM2-AS1	0.188
THAP12P2	0.188
AC107024.1	0.188
RNU6-1129P	0.188
AC108733.1	0.188
RN7SKP284	0.188
LINC02070	0.188
AC108706.1	0.188
VGLL3	0.188
PPATP1	0.188
AC107204.1	0.188
MIR4795	0.188
CHMP2B	0.188
POU1F1	0.188
KRT8P25	0.188
APOOP2	0.188
PSMC1P6	0.188
AC108749.1	0.188
RNU6-873P	0.188
RNU6ATAC6P	0.188
HTR1F	0.188
CGGBP1	0.188
ZNF654	0.188
CBX5P1	0.188
C3orf38	0.188
ABCF2P1	0.188
CSNKA2IP	0.188
AC108750.1	0.188
NDUFA5P5	0.188
ICE2P2	0.188
GAPDHP50	0.188
EPHA3	0.188
AC109129.1	0.188
MTCO2P6	0.188
MTCO1P6	0.188
AC095349.1	0.188
RNU6-712P	0.188
PROS2P	0.188
HSPE1P19	0.188
ABBA01000933.1	0.1712
ABBA01000935.2	0.1712
RNU6-488P	0.1826
PROS1	0.1826
AC117474.1	0.1826
RNU6-511P	0.1826
ARL13B	0.1826
HMGN1P7	0.1826
STX19	0.1826
DHFR2	0.1826
NSUN3	0.1826
RBBP4P2	0.1826
ARMC10P1	0.1826
AC140059.1	0.1826
WDR82P1	0.1826
LINC00879	0.1826
RPS18P6	0.1826
MTHFD2P1	0.1826
AC106719.1	0.1826
AC107304.1	0.1826
HNRNPKP4	0.1826
MIR8060	0.1826
AC107015.1	0.1826
RNU6-1094P	0.1826
MTRNR2L12	0.1826
RPL18AP8	0.1826
RCC2P5	0.1826
CDV3P1	0.1826
AC109782.1	0.1826
EPHA6	0.1826
AC117470.1	0.1826
AC110491.1	0.1826
ARL6	0.1826
AC110491.3	0.1826
CRYBG3	0.1826
AC110491.2	0.1826
RIOX2	0.1826
AC026100.1	0.1826
GABRR3	0.1826
OR5BM1P	0.1826
OR5AC1	0.1826
OR5AC2	0.1826
AC117460.1	0.1826
OR5AC4P	0.1826
POU5F1P7	0.2215
OR5H1	0.2215
OR5H14	0.2215
OR5H15	0.2319
OR5H5P	0.2319
OR5H3P	0.2319
OR5H4P	0.2319
AC117473.1	0.2319
OR5H7P	0.2319
OR5H6	0.2319
OR5H2	0.2319
OR5H8	0.2319
OR5K4	0.2319
OR5K3	0.2319
UBFD1P1	0.2319
OR5K1	0.2319
OR5K2	0.2319
CLDND1	0.2319
AC021660.3	0.2319
AC021660.2	0.2319
RPL38P4	0.2319
GPR15	0.2319
AC021660.4	0.2319
CPOX	0.2319
AC021660.1	0.2319
WWP1P1	0.2319
ST3GAL6-AS1	0.2319
ST3GAL6	0.2319
PDLIM1P4	0.2319
DCBLD2	0.2319
RNU6-26P	0.2319
AC091212.1	0.2319
RNU6-1263P	0.2319
LINC00973	0.2319
AC091212.2	0.2319
ACTG1P13	0.2319
AC107297.1	0.2319
AC078828.1	0.2319
AC107029.1	0.2319
AC107029.2	0.2319
COL8A1	0.2319
AC069222.1	0.2319
CMSS1	0.2319
FILIP1L	0.2319
MIR3921	0.2319
AC129803.1	0.2319
TMEM30CP	0.2319
DUSP12P1	0.2319
VTI1BP1	0.2319
TBC1D23	0.2319
NIT2	0.2319
TOMM70	0.2319
LNP1	0.2319
TMEM45A	0.2319
ADGRG7	0.2319
AC069223.1	0.2319
GMFBP1	0.2319
TFG	0.2319
ABI3BP	0.2319
AC080014.1	0.2319
RNU6-865P	0.2319
ACTR3P3	0.2319
IMPG2	0.2319
SENP7	0.2319
ZNF90P1	0.2319
AC110994.2	0.2319
AC110994.3	0.2319
AC110994.1	0.2319
FAM172BP	0.2319
TRMT10C	0.2319
PCNP	0.2319
AC073861.1	0.2319
AC084198.3	0.2319
RNU6-1256P	0.2319
AC084198.2	0.2319
AC084198.1	0.2319
ZBTB11	0.2319
RNY1P12	0.2319
ZBTB11-AS1	0.2319
RPL24	0.2319
AC084198.4	0.188
PDCL3P4	0.188
CEP97	0.188
NXPE3	0.188
AC020651.1	0.188
NFKBIZ	0.188
AC020651.2	0.188
LINC02085	0.188
AC106712.1	0.188
AC106712.2	0.188
ZPLD1	0.188
AC063938.1	0.188
RNU6-461P	0.188
RNU1-43P	0.188
NDUFA4P2	0.188
MIR548AB	0.188
AC046144.1	0.188
TUBBP11	0.188
RAP1BP2	0.188
AC091804.1	0.188
ALCAM	0.188
CBLB	-0.6434
AC131237.1	-0.6878
AC079382.1	0.2538
AC079382.2	0.2538
LINC00882	0.2538
AC079946.1	0.2538
AC080097.2	0.2538
AC080097.1	0.2538
FCF1P3	0.2538
MTND4P16	0.2538
MTND4LP3	0.2538
MTND3P6	0.2538
MTCO3P35	0.2538
MTATP6P22	0.2538
MTND5P16	0.2538
MTND6P6	0.2538
MTCO1P35	0.2538
MTND1P16	0.2538
MTND2P14	0.2538
RNU6-1308P	0.2538
AC117435.1	0.2538
AC074043.1	0.2538
DUBR	0.2538
AC063944.1	0.2538
AC063944.2	0.2538
AC063944.3	0.2538
CCDC54	0.2538
LINC01990	0.2538
BBX	-0.5904
LINC00636	-0.5904
LINC00635	-0.5904
AC012020.1	-0.6337
CD47	-0.6337
LINC01215	-0.6337
IFT57	-0.6337
HHLA2	-0.6337
HNRNPA1P17	-0.6337
MYH15	-0.6337
AC069499.2	-0.6337
CIP2A	-0.6337
AC069499.1	-0.6337
AC069499.3	-0.6337
DZIP3	-0.6337
AC092185.1	-0.6337
RETNLB	-0.6337
TRAT1	-0.6337
GUCA1C	-0.6337
MORC1	-0.6487
AC016948.1	-0.6487
MORC1-AS1	-0.6487
C3orf85	-0.6487
AC063923.2	-0.6487
LINC00488	-0.6487
RNU6-1236P	-0.6487
AC063923.1	-0.6487
DPPA2	-0.6487
AC076971.1	-0.6487
DPPA4	-0.6487
AC124945.1	-0.6487
AC092905.1	-0.6487
H3P12	-0.6487
LINC01205	-0.6487
PPIAP15	-0.6487
MIR4445	-0.6487
AC078980.1	-0.6579
DIMT1P1	-0.6487
AC068781.1	-0.6511
AC078918.1	-0.6511
AC117430.1	-0.653
RNU6ATAC15P	-0.653
RPSAP29	-0.653
AC092909.1	-0.653
NECTIN3-AS1	-0.653
NECTIN3	-0.653
CD96	-0.653
AC092916.1	-0.653
ATP6V0CP2	-0.653
AC092916.2	-0.6292
ZBED2	-0.6292
AC055748.1	-0.6292
PLCXD2	-0.651
PLCXD2-AS1	-0.6292
PHLDB2	-0.651
AC117509.1	-0.651
ABHD10	-0.651
TAGLN3	-0.651
RFKP2	-0.651
TMPRSS7	-0.651
C3orf52	-0.6079
MIR567	-0.6079
GCSAM	-0.6079
TBILA	-0.6079
SLC9C1	-0.6079
AC128688.1	-0.6079
AC112487.1	-0.6079
AC112487.2	-0.6079
CD200	-0.6079
AC092894.1	-0.6079
BTLA	-0.6079
OR7E100P	-0.6079
AC092692.1	-0.6079
ATG3	-0.6079
SLC35A5	-0.6079
CCDC80	-0.6079
AC048334.1	-0.6079
LINC02042	-0.6079
CD200R1L-AS1	-0.6739
CD200R1L	-0.5376
CD200R1	-0.6507
AC074044.1	-0.6507
GTPBP8	-0.6507
NEPRO	-0.6507
AC078785.1	-0.6663
AC078785.3	-0.6507
AC078785.2	-0.6507
LINC02044	-0.6663
BOC	-0.6663
AC026329.1	-0.5234
CFAP44	-0.5234
AC026348.1	-0.5234
AC112128.1	-0.5234
CFAP44-AS1	-0.5234
MIR8076	-0.5234
SPICE1	-0.5234
SIDT1	-0.6252
SIDT1-AS1	-0.6252
MIR4446	-0.6252
RN7SL767P	-0.5678
USF3	-0.5678
NAA50	-0.5678
AC108693.1	-0.5678
AC108693.2	-0.5678
ATP6V1A	-0.5678
GRAMD1C	-0.5678
AC079944.1	-0.5678
AC079944.2	-0.5678
VPS26AP1	-0.5678
AC128687.2	-0.5678
ZDHHC23	-0.5678
CCDC191	-0.5678
AC128687.1	-0.5678
AC128687.3	-0.5678
AC092896.1	-0.5678
QTRT2	-0.5678
H2BP3	-0.5678
DRD3	-0.5678
AC093010.2	-0.5678
AC093010.1	-0.5678
ZNF80	-0.5678
TIGIT	-0.5892
AC093010.3	-0.5892
ZBTB20	-0.6341
MIR568	-0.5892
ZBTB20-AS1	-0.6116
ZBTB20-AS5	-0.6116
ZBTB20-AS2	-0.6116
MIR4796	-0.6116
ZBTB20-AS3	-0.6116
YBX1P3	-0.6116
ZBTB20-AS4	-0.6341
AC026341.1	-0.6384
EIF4E2P2	-0.6341
AC026341.2	-0.6341
AC026341.3	-0.6341
GAP43	-0.6901
AC092468.1	-0.6384
LSAMP	-0.6901
RN7SL815P	-0.6901
LSAMP-AS1	0.2599
LINC00903	0.2599
RN7SL582P	0.2599
BZW1P2	0.2599
TUSC7	0.2599
AC108713.1	0.2599
MIR4447	0.2599
AC069504.1	0.2599
LINC00901	0.2599
RNU5E-8P	0.2599
PTMAP8	0.2599
RNU6-1200P	0.2599
AC092691.1	0.2599
AC092691.2	0.2599
LINC02024	0.2599
AC092691.3	0.2599
AC068633.1	0.2599
AC068633.2	0.2599
IGSF11	0.2599
IGSF11-AS1	0.2599
TEX55	0.2599
AC083800.1	0.2599
UPK1B	0.2599
B4GALT4	0.2599
B4GALT4-AS1	0.2599
ARHGAP31	0.2599
RPS26P21	0.2599
ARHGAP31-AS1	0.2599
RNU6-1127P	0.2599
TMEM39A	0.2599
POGLUT1	0.2599
AC073352.1	0.2599
TIMMDC1	0.2599
CD80	0.2599
AC073352.2	0.2599
ADPRH	0.2599
PLA1A	0.2599
RPL10P7	0.2599
POPDC2	0.2599
COX17	0.2599
AC023494.1	0.2599
MAATS1	0.2599
AC069444.2	0.2599
AC069444.1	0.2599
NR1I2	0.2599
PHBP8	0.2599
GSK3B	0.2599
AC092910.1	0.2599
AC092910.2	0.2599
AC092910.3	0.2599
RN7SL762P	0.2599
RN7SL397P	0.2599
GPR156	0.2599
AC092897.1	0.2599
AC063952.2	0.2599
LRRC58	0.2599
AC063952.1	0.2599
AC063952.4	0.2599
AC063952.3	0.2599
FSTL1	0.2599
MIR198	0.2599
AC126182.3	0.2599
AC126182.1	0.2599
AC126182.2	0.2599
NDUFB4	0.2599
HGD	0.2599
RABL3	0.2599
MTCO1P29	0.2599
MTCO2P29	0.2599
GTF2E1	0.2599
NAP1L1P3	0.2599
AC072026.2	0.2599
LINC02049	0.2599
AC072026.3	0.2599
STXBP5L	0.2599
AC072026.1	0.2599
MIR5682	0.2599
AC078857.1	0.2599
AC079841.1	0.2599
AC079841.2	0.2599
POLQ	0.2599
RPL7AP11	0.2599
ARGFX	0.2599
FBXO40	0.2599
HCLS1	0.2599
RN7SL172P	0.2599
RNU4-62P	0.2599
GOLGB1	0.2599
IQCB1	0.2599
EAF2	0.2599
SLC15A2	0.2599
ILDR1	0.2599
AC080098.1	0.2599
CD86	0.2599
AC068630.1	0.2599
CASR	0.2599
HNRNPA1P23	0.2599
CSTA	0.2599
CCDC58	0.2599
FAM162A	0.2599
WDR5B	0.2599
AC083798.2	0.2599
AC083798.1	0.2599
KPNA1	0.2599
AC096861.1	0.2599
AC096861.2	0.2599
PARP9	0.2599
DTX3L	0.2599
PARP15	0.2599
EIF4BP8	0.2599
PARP14	0.2599
HSPBAP1	0.2599
SLC49A4	0.2599
LINC02035	0.2599
SEMA5B	0.2599
PDIA5	0.2599
MIR7110	0.2599
SEC22A	0.2599
AC112503.2	0.2599
ADCY5	0.2599
AC112503.1	0.2599
HACD2	0.2599
MYLK-AS1	0.2599
MYLK	0.2599
MYLK-AS2	0.2599
AC020634.2	0.2599
AC020634.1	0.2599
CCDC14	0.2599
ROPN1	0.2599
KALRN	0.2599
MIR5002	0.2599
RPL7P15	0.2599
MIR6083	0.2599
RNU6-143P	0.2599
AC022336.2	0.2599
UMPS	0.2599
MIR544B	0.2599
AC022336.1	0.2599
ITGB5	0.2599
ITGB5-AS1	0.2599
AC022336.4	0.2599
AC022336.3	0.2599
ENO1P3	0.2599
MUC13	0.2599
HEG1	0.2599
RNA5SP137	0.2599
AC117488.1	0.2599
SLC12A8	0.2599
RNU6-230P	0.2599
MIR5092	0.2599
ZNF148	0.2599
DUTP1	0.2599
AC108688.1	0.2599
RNU6-232P	0.2599
SNX4	0.2599
AC117487.1	0.2599
AC016959.1	0.2599
OSBPL11	0.2599
AF186996.3	0.2599
AF186996.2	0.2599
OR7E130P	0.2599
OR7E29P	0.2599
OR7E93P	0.2599
OR7E53P	0.2599
OR7E97P	0.2599
AF186996.1	0.2599
AC092902.4	0.2599
AC092902.5	0.2599
AC092902.2	0.2599
AC092902.1	0.2599
MIR548I1	0
RPS3AP14	0.305
AC092902.6	0.305
SNRPCP11	0.305
LINC02614	0.2887
ENPP7P4	0.2887
AC092903.2	0.2887
FAM86JP	0.2887
ALG1L	0.2887
AC092903.1	0.2887
ROPN1B	0.2887
SLC41A3	0.2887
AC117422.1	0.2887
AC079848.1	0.2887
ALDH1L1	0.2887
ALDH1L1-AS1	0.2887
RNU1-30P	0.2887
ALDH1L1-AS2	0.2887
AC079848.2	0.2887
AC016924.1	0.2887
AC063919.1	0.2887
AC063919.2	0.2887
KLF15	0.2887
CCDC37-DT	0.2887
CFAP100	0.2887
AC073439.1	0.2887
ZXDC	0.2887
UROC1	0.2887
CHST13	0.2887
C3orf22	0.2887
RNA5SP138	0.2887
AC024558.2	0.2887
TXNRD3	0.2887
AC024558.1	0.2887
NUP210P1	0.2887
AC078867.1	0.2887
CHCHD6	0.2887
RCC2P4	0.2887
AC011199.1	0.2887
PLXNA1	0.2887
AC112482.3	0.2887
C3orf56	0.2887
AC112482.1	0.2887
AC112482.2	0.2887
RNU6-1047P	0.2887
AC133681.1	0.2887
PRR20G	0.2887
LINC02016	0.2887
LINC01471	0.2887
AC016968.1	0.2887
LINC02034	0.2887
AC084035.1	0.2887
TPRA1	0.2887
MIR6825	0.2887
MIR7976	0.2887
MCM2	0.2887
AC023593.1	0.2887
PODXL2	0.2887
ABTB1	0.2887
MGLL	0.2887
AC117480.1	0.2887
KBTBD12	0.2887
RNA5SP139	0.2887
SEC61A1	0.2887
RUVBL1	0.2887
RNU2-37P	0.2887
RUVBL1-AS1	0.2887
RNU6-823P	0.2887
EEFSEC	0.2887
AL449214.1	0.2887
DNAJB8	0.2887
DNAJB8-AS1	0.2887
GATA2	0.2887
GATA2-AS1	0.2887
TMED10P2	0.2887
AC080005.1	0.2887
LINC01565	0.2887
RPN1	0.2887
AC079945.2	0.2887
POU5F1P6	0.2887
AC079945.1	0.2887
RAB7A	0.2887
MARK2P8	0.2887
FTH1P4	0.2887
RN7SL698P	0.2887
RPS15AP16	0.2887
MARK2P17	0.2887
MARK3P3	0.2887
MARK2P6	0.2887
AC112484.3	0.2887
AC112484.1	0.2887
AC112484.2	0.2887
AC112484.5	0.2887
ACAD9	0.2887
KIAA1257	0.2887
AC112484.4	0.2887
EFCC1	0.2887
AC108673.1	0.2887
GP9	0.2887
RAB43	0.2887
ISY1-RAB43	0.2887
AC108673.2	0.2887
ISY1	0.2887
AC108673.3	0.2887
CNBP	0.2887
RPS27P12	0.2887
COPG1	0.2887
MIR6826	0.2887
AC137695.3	0.2887
HMCES	0.2887
H1-10	0.2887
H1FX-AS1	0.2887
NUP210P3	0.2887
AC137695.1	0.2887
AC137695.2	0.2887
AL449212.1	0.2887
RPL32P3	0.2887
SNORA7B	0.2887
EFCAB12	0.2887
MBD4	0.2887
IFT122	0.2887
RHO	0.2887
H1-8	0.2887
PLXND1	0.2887
RN7SL752P	0.2887
AC023162.1	0.2887
TMCC1	0.2887
RNY3P13	0.2887
AC083799.2	0.2887
AC083799.1	0.2887
TMCC1-AS1	0.2887
AC083906.3	0.2887
TRH	0.2887
AC083906.1	0.2887
AC083906.5	0.2887
AC083906.2	0.2887
OR7E129P	0.2887
OR7E21P	0.2559
AC083906.4	0.2559
ALG1L2	0.2559
LINC02014	0.2559
FAM86HP	0.2559
LINC02021	0.2559
ENPP7P3	0.2559
AC130888.1	0.2559
SNRPCP8	0.2559
COL6A4P2	0.2559
AC093004.1	0.2559
COL6A5	0.2559
COL6A6	0.2559
PIK3R4	0.2559
RN7SKP212	0.2559
AC097105.1	0.2559
GSTO3P	0.2559
ATP2C1	0.2559
AC055733.5	0.2559
AC055733.2	0.2559
AC055733.4	0.2559
AC055733.1	0.2559
AC055733.3	0.2559
ASTE1	0.2559
NEK11	0.2559
AC116424.1	0.2559
RNU6-726P	0.2559
AC010210.1	0.2559
NUDT16P1	0.2559
NUDT16	0.2559
AC107027.3	0.2559
MRPL3	0.2559
SNORA58	0.2559
AC107027.1	0.2559
BCL2L12P1	0.2559
CPNE4	0.2559
AC107027.2	0.2559
MIR5704	0.2559
AC117409.1	0.2559
RPL7P16	0.2559
ACPP	0.2559
AC020633.1	0.2559
NIP7P2	0.2559
DNAJC13	0.2559
ACAD11	0.2559
NPHP3-ACAD11	0.2559
ACKR4	0.2559
HSPA8P19	0.2559
UBA5	0.2559
NPHP3	0.2559
NPHP3-AS1	0.2559
AC079942.1	0.2559
TMEM108	0.2559
TMEM108-AS1	0.2559
BFSP2	0.2559
AC055753.1	0.2559
BFSP2-AS1	0.2559
AC022296.2	0.2559
AC022296.4	0.2559
AC022296.3	0.2559
AC022296.1	0.2559
CDV3	0.2559
TOPBP1	0.2559
INHCAP	0.2559
RNU6-678P	0.2559
RNA5SP140	0.2559
TF	0.2559
AC080128.1	0.2559
SRPRB	0.2559
AC080128.2	0.2559
RAB6B	0.2559
AC080128.3	0.2559
SLCO2A1	0.2559
LINC02000	0.2559
RYK	0.2559
HMGB3P14	0.2559
LINC02004	0.2559
AC010207.1	0.2559
RPL39P5	0.2559
AMOTL2	0.2559
MIR6827	0.2559
HMGN1P9	0.2559
HMGB3P13	0.2559
MIR4788	0.2559
ANAPC13	0.2559
CEP63	0.2559
AC026117.1	0.2559
EPHB1	0.2559
KY	0.2559
AC016931.1	0.2559
RNU6-1174P	0.2559
RNA5SP141	0.2559
AC092969.1	0.2559
AC092989.1	0.2559
NDUFS6P1	0.2559
PPP2R3A	0.2559
AC072039.1	0.2559
AC072039.2	0.2559
MSL2	0.2559
TDGF1P6	0.2559
AC092991.1	0.2559
PCCB	0.2559
STAG1	0.2559
RNU6-1284P	0.2559
HMGN1P10	0.2559
RNU6-789P	0.2559
AC117382.1	0.2559
AC117382.2	0.2559
AC096992.3	0.2559
AC096992.1	0.2559
SLC35G2	0.2559
NCK1-DT	0.2559
AC096992.2	0.2559
NCK1	0.2559
RAD51AP1P1	0.2559
IL20RB	0.2559
IL20RB-AS1	0.2559
RNA5SP142	0.2559
AC117440.1	0.2559
NPM1P17	0.2559
SOX14	0.2559
LINC01210	0.2559
AC007159.1	0.2559
HSPA8P9	0.2559
CLDN18	0.2559
AC016252.1	0.2559
DZIP1L	0.2559
KRT8P36	0.2559
A4GNT	0.2559
AC023049.1	0.2559
DBR1	0.2559
ARMC8	0.2559
NME9	0.2559
MRAS	0.2559
ESYT3	0.2559
AC022497.1	0.2559
CEP70	0.2559
FAIM	0.2559
PPIAP72	0.2559
PIK3CB	0.2559
GAPDHP39	0.2559
RPL23AP40	0.2559
EEF1A1P25	0.2559
ATP5MC1P3	0.2559
LINC01391	0.2559
FOXL2	0.2559
FOXL2NB	0.2559
PRR23A	0.2559
MRPS22	0.2559
PRR23B	0.2559
PRR23C	0.2559
RPL7L1P7	0.2559
BPESC1	0.2559
PISRT1	0.2559
AC119740.1	0.2559
AC024933.3	0.2559
AC024933.1	0.2559
COPB2	0.2559
AC024933.2	0.2559
AC046134.2	0.2559
RBP2	0.2559
AC097103.1	0.2559
ACTG1P1	0.2559
RBP1	0.2559
NMNAT3	0.2559
AC046134.1	0.2559
RN7SKP124	0.2559
RN7SL724P	0.2559
AC110716.2	0.2559
AC110716.1	0.2559
AC016933.1	0.2559
TRMT112P5	0.2559
CLSTN2	0.2559
AC010181.1	0.2559
AC010181.2	0.2559
CLSTN2-AS1	0.2559
AC048346.1	0.2559
TRIM42	0.2559
AC121333.1	0.2559
RPL23AP41	0.2559
SLC25A36	0.2559
AC108727.1	0.2559
SPSB4	0.2559
AC108727.2	0.2559
PXYLP1	0.2559
AC022215.2	0.2559
AC022215.1	0.2559
AC117383.1	0.2559
AC117383.2	0.2559
ZBTB38	0.2559
AC010184.1	0.2559
KRT18P35	0.2559
RASA2	0.2559
RASA2-IT1	0.2559
YWHAQP6	0.2559
LINC02618	0.2559
TPT1P3	0.2559
AC112771.1	0.2559
RNF7	0.2559
AC112504.2	0.2559
GRK7	0.2559
AC112504.3	0.2559
HMGN2P25	0.2559
ATP1B3	0.2559
RNU6-509P	0.2559
ATP1B3-AS1	0.2559
AC112504.1	0.2559
TFDP2	0.2559
AC133435.1	0.2559
RNU6-425P	0.2559
GK5	0.2559
XRN1	0.2559
RNU6-1294P	0.2559
RNU1-100P	0.2559
ATR	0.2559
AC109992.1	0.2559
AC109992.2	0.2559
RPL6P9	0.2559
RNA5SP143	0.2559
PLS1	0.2559
PLS1-AS1	0.2559
RN7SKP25	0.2559
AC072028.1	0.2559
TRPC1	0.2559
RNU7-47P	0.2559
PCOLCE2	0.2559
AC021074.1	0.2559
AC021074.3	0.2559
PAQR9	0.2559
AC021074.2	0.2559
PAQR9-AS1	0.2559
U2SURP	0.2559
AC026304.1	0.2559
AC018450.2	0.2559
CHST2	0.2559
AC018450.1	0.2559
PBX2P1	0.2559
SLC9A9	0.2559
AC131210.1	0.2559
SLC9A9-AS1	0.2559
SLC9A9-AS2	0.2559
GAPDHP47	0.2559
ST13P15	0.2559
AC073358.1	0.2559
AC107421.1	0.2559
DIPK2A	0.2559
RNA5SP144	0.2559
AC011592.1	0.2559
LARP7P4	0.2559
GM2AP1	0.2559
RPL21P39	0.2559
AC055758.2	0.2559
AC055758.1	0.2559
AC107021.2	0.2559
AC107021.1	0.2559
LNCSRLR	0.2559
PLOD2	0.2559
PLSCR4	0.2559
AC130509.1	0.2559
AC069528.1	0.2559
PLSCR2	0.2559
AC069528.2	0.2559
PLSCR1	0.2559
RNU6-428P	0.2559
PLSCR5	0.2559
PLSCR5-AS1	0.2559
AC092957.1	0.2559
LINC02010	0.2559
RNU6-505P	0.2559
RPL21P71	0.2559
ZIC4	0.2559
ZIC4-AS1	0.2559
ZIC1	0.2559
NPM1P28	0.2559
AC092925.1	0.2559
AC092958.1	0.2559
AC092958.4	0.2559
LINC02032	0.2559
AC092958.3	0.2559
AC092958.2	0.2559
AC025566.1	0.2559
HNRNPA1P20	0.2559
LINC02045	0.2559
LINC02046	0.2559
AC069410.1	0.2559
RPL38P1	0.2559
AGTR1	0.2559
CPB1	0.2559
HMGB1P30	0.2559
AC092979.1	0.2559
CPA3	0.2559
AC092979.2	0.2559
UBQLN4P1	0.2559
GYG1	0.2559
HLTF	0.2559
HLTF-AS1	0.2559
AC021059.1	0.2559
MED28P2	0.2559
HPS3	0.2559
CP	0.2559
AC093001.2	0.2559
CPHL1P	0.2559
AC093001.1	0.2559
TM4SF18	0.2559
AC073522.1	0.2559
TM4SF1	0.2559
TM4SF1-AS1	0.2559
AC108751.4	0.2559
AC108751.2	0.2559
AC108751.3	0.2559
FKBP1AP4	0.2559
AC108751.1	0.2559
TM4SF4	0.2559
AC108751.5	0.2559
WWTR1	0.2559
RNU6-1098P	0.2559
WWTR1-IT1	0.2559
WWTR1-AS1	0.2559
COMMD2	0.2559
ANKUB1	0.2559
RNU6-507P	0.2559
RNF13	0.2559
RNU6-720P	0.2559
NPM1P29	0.2559
PFN2	0.2559
AC117395.1	0.2559
TMEM183B	0.2559
PPIAP73	0.2559
HNRNPA1P24	0.2559
AC117386.2	0.2559
AC022494.1	0.2559
LINC01998	0.2559
RPL32P9	0.2559
AC117386.1	0.2559
LINC01213	0.2559
AC135000.1	0.2559
LINC01214	0.2559
AC018545.1	0.2559
TSC22D2	0.2559
SERP1	0.2559
EIF2A	0.2559
SELENOT	0.2559
AC069236.1	0.2559
ERICH6	0.2559
ERICH6-AS1	0.2559
SNRPCP3	0.2559
AC011317.1	0.2559
SIAH2	0.2559
SIAH2-AS1	0.2559
CLRN1-AS1	0.2559
MINDY4B	0.2559
AC020636.2	0.2559
AC020636.1	0.2559
CLRN1	0.2559
AC108726.1	0.2559
MED12L	0.2559
RNA5SP145	0.2559
GPR171	0.2559
P2RY14	0.2559
SETP11	0.2559
AC078816.1	0.2559
GPR87	0.2559
P2RY13	0.2559
P2RY12	0.2559
IGSF10	0.2559
MRPL42P6	0.2559
AC117454.1	0.2559
MIR5186	0.2559
LINC02066	0.2559
AADACL2	0.2559
AADACL2-AS1	0.2559
AC068647.1	0.2559
AADACP1	0.2559
AC068647.2	0.2559
